Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7AuxDrIRYAcvtcKjAATx0M,"A Square B Square (Male)","100% Love","Devi Sri Prasad",2011-04-11,122629,33,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"telugu pop,tollywood,tamil dance","Aditya Music",0.818,0.938,7,-4.147,1,0.117,0.0376,0.00246,0.044,0.722,146.037,4
spotify:track:0Bko0IlQzqdxQpZBeCEC3f,"Aho Balu","100% Love","Ranjith Govind;Sri Charan",2011-04-11,307241,32,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"tamil dance,telugu pop,tollywood,tamil pop,kollywood","Aditya Music",0.871,0.802,2,-3.565,1,0.165,0.0174,0.00315,0.0484,0.673,95.011,4
spotify:track:3WTHnUPLqVZXSw54PFLtiL,"Super Machi","Son Of Satyamurthy","Devi Sri Prasad;Sravana Bhargavi;Magizhini Manimaran",2015-03-15,278188,5,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"telugu pop,tollywood,tamil dance","Aditya Music",0.759,0.948,7,-4.313,1,0.098,0.431,0.0334,0.0288,0.914,97.906,4
spotify:track:38TBjs9wPncbNhWw0QIzlW,"Gunde Aagi Pothaande","Shivam","Hemachandra Vedala;M.M.Manasi",2015-09-12,189088,1,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"telugu pop,tollywood,tamil dance,tamil pop,kollywood","Aditya Music",0.745,0.833,0,-5.473,0,0.0977,0.11,0.0000952,0.242,0.898,80.885,4
spotify:track:2gOplBQqNxbPdXZHfVVvkp,"Sundari (From ""Khaidi No 150"")","Dsp Musical Hits","Jaspreet Jasz",2018-08-02,269289,0,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"tollywood,telugu pop","Lahari Music",0.866,0.86,0,-3.662,1,0.0552,0.185,0.0000812,0.0629,0.9,101.984,4
spotify:track:6b5aq53DvjUJn1ns2j9J6l,"Next Enti","Nenu Local","Sagar;Ranina Reddy",2017-01-12,225436,2,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"telugu pop,tollywood,tamil pop,kollywood,tamil dance","Aditya Music",0.908,0.875,5,-4.278,0,0.0849,0.337,0.000716,0.14,0.83,108.032,4
spotify:track:1xKzEU01wRyVEHhJvXPTP5,"Bullet","George Reddy (Original Motion Picture Soundtrack)","Mangli",2019-11-22,206769,59,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"telugu pop,tollywood","Silly Monks Music",0.482,0.88,10,-4.716,0,0.134,0.354,0.0000342,0.103,0.898,195.05,3
spotify:track:0ojsESqwsWoljEuvYKvz3S,"Tillu Anna DJ Pedithe","DJ Tillu","Ram Miriyala",2022-01-06,183500,0,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"telugu pop,tollywood","Aditya Music",0.702,0.663,10,-5.444,0,0.21,0.149,0.00000201,0.11,0.28,140.027,4
spotify:track:2dviQPe3xUZeAhURHzMDXf,"Pataas Pilla","DJ Tillu","Anirudh Ravichander",2022-01-06,192921,1,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop","Aditya Music",0.753,0.585,7,-10.9,1,0.258,0.267,0,0.116,0.514,150.034,3
spotify:track:6FZDfxM3a3UCqtzo5pxSLZ,"Without Me","Manic","Halsey",2020-01-17,201660,85,true,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"","Capitol Records",0.752,0.488,6,-7.05,1,0.0705,0.293,0.0000092,0.0936,0.533,136.07,4
spotify:track:50kpGaPAhYJ3sGmk6vplg0,"Love Yourself","Purpose (Deluxe)","Justin Bieber",2015-11-13,233720,87,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"","RBMG/Def Jam",0.609,0.378,4,-9.828,1,0.438,0.835,0,0.28,0.515,100.43,4
spotify:track:2TNzZDhovdAEZiAwYIUu27,"love yourself - sped up + reverb","love yourself - sped up + reverb","renewwed;capella;Tazzy",2022-06-24,194077,35,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"hypertechno,nightcore,hardstyle","Afterpeak Music Group",0.666,0.307,7,-12.605,1,0.0399,0.771,0,0.227,0.651,119.754,4
spotify:track:0FB5ILDICqwK6xj7W1RP9u,"Hall of Fame","#3 Deluxe Version","The Script",2012-09-10,201093,66,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"","Epic/Phonogenic",0.511,0.872,10,-4.414,1,0.0491,0.0807,0,0.0975,0.511,84.953,4
spotify:track:74IQCxI4nws964fic1Q4pv,"Saranga Dariya","Love Story","Mangli",2021-02-28,230048,56,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"telugu pop,tollywood","Aditya Music",0.676,0.8,7,-6.409,1,0.0516,0.143,0,0.602,0.654,107.501,4
spotify:track:1y1qHgD0KAzFegyMR5zR2o,"Bhramaramba","Raarandoi Veduka Chuddam","Sagar",2017-05-06,225700,0,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"telugu pop,tollywood","Aditya Music",0.702,0.854,10,-3.532,1,0.0828,0.49,0.00004,0.179,0.941,79.987,4
spotify:track:6GVv6Zn0zfN36sKDJY1axO,"Cham Cham","Baaghi","Meet Bros.;Monali Thakur",2016-04-09,261479,60,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"bollywood,hindi pop,desi pop,desi,bangla pop","T-Series",0.757,0.67,10,-6.414,1,0.102,0.345,0,0.187,0.524,120.009,4
spotify:track:31d3tVd82tx2sjA2VQ3PMZ,"Lagdi Lahore Di","Street Dancer 3D","Sachin-Jigar;Guru Randhawa;Tulsi Kumar",2020-02-13,215368,51,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"gujarati pop,bollywood,hindi pop,desi,gujarati garba,punjabi pop,bhangra,desi pop","T-Series",0.786,0.797,6,-4.063,1,0.0414,0.233,0,0.0861,0.453,95.014,4
spotify:track:6Lnv2nfypWe9fF0aBqG3UI,"Nachi Nachi (From ""Street Dancer 3D"")","Nachi Nachi (From ""Street Dancer 3D"")","Neeti Mohan;Dhvani Bhanushali;Millind Gaba;Sachin-Jigar",2020-01-29,199751,42,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"bollywood,hindi pop,desi,desi pop,punjabi pop,gujarati pop,gujarati garba","T-Series",0.906,0.955,8,-1.485,1,0.0867,0.0336,0.0003,0.0444,0.824,128.002,4
spotify:track:0ZmasTu4YVwEMR8mhtqAIB,"Gold Tamba","Batti Gul Meter Chalu","Nakash Aziz;Anu Malik;Siddharth - Garima",2018-09-08,301116,32,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"tollywood,bollywood,desi,hindi pop,telugu pop,gujarati garba","T-Series",0.827,0.706,7,-4.678,1,0.164,0.203,0,0.0489,0.695,65.985,4
spotify:track:4JUvJ9dncraBJyWSRfIW5a,"Pinga","Bajirao Mastani (Original Motion Picture Soundtrack)","Shreya Ghoshal;Vaishali Made;Siddharth - Garima",2015-11-25,255169,5,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"bollywood,hindi pop,desi,kannada pop,marathi pop,bangla pop,gujarati garba","Eros Now Music",0.648,0.84,9,-3.754,1,0.164,0.393,0,0.244,0.824,95.211,4
spotify:track:7zrqO3WRNwCfZ80k4Y9VG5,"Ghoomar (From ""Padmaavat"")","Ghoomar (From ""Padmaavat"")","Shreya Ghoshal;Swaroop Khan;A.M. Turaz;Sanjay Leela Bhansali",2017-10-25,282007,57,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"bollywood,hindi pop,desi,kannada pop,marathi pop,bangla pop,gujarati garba,sufi,gujarati pop","T-Series",0.546,0.805,2,-7.417,1,0.126,0.397,0,0.337,0.742,168.022,4
spotify:track:3KeMulXbLDJBQdY5PZbGEh,"Param Sundari","Mimi (Original Motion Picture Soundtrack)","A.R. Rahman;Shreya Ghoshal",2021-07-16,200218,67,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"tamil pop,kollywood,bollywood,sufi,hindi pop,desi,kannada pop,marathi pop,bangla pop","Sony Music Entertainment India Pvt. Ltd.",0.815,0.761,4,-7.162,0,0.144,0.192,0,0.0272,0.82,121.999,4
spotify:track:0xlWd9o8yjKpJ02WJy79kZ,"Tere Liye","Best of Romance: Atif Aslam","Atif Aslam;Shreya Ghoshal;Sachin Gupta;Sameer Anjaan",2023-04-20,279826,77,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"bollywood,hindi pop,desi,sufi,qawwali,kannada pop,marathi pop,bangla pop","Tips Music Limited",0.624,0.906,11,-4.436,0,0.0514,0.0978,0,0.0963,0.632,129.99,4
spotify:track:2Ggpu9s4UP2fO7bjgBMiss,"Dhinka Chika","Ready","Amrita Kak;Mika Singh",2011-04-25,271900,55,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"bollywood,desi,hindi pop","T-Series",0.752,0.978,0,-4.786,1,0.23,0.516,0,0.32,0.804,82.988,4
spotify:track:3E9ryvrKP3hUWX79PAakH2,"Meri Aashiqui","Aashiqui 2","Palak Muchhal;Arijit Singh;Mithoon;Irshad Kamil",2013-04-06,266069,65,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"bollywood,hindi pop,gujarati garba,desi,bangla pop","T-Series",0.382,0.424,5,-8.217,0,0.0289,0.754,0.00000386,0.118,0.256,188.109,4
spotify:track:1ELMyeJLDHUz3cK3XTWgEi,"Piya Aaye Na","Aashiqui 2","Tulsi Kumar;KK;Jeet Gannguli;Irshad Kamil",2013-04-06,286120,68,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"bollywood,hindi pop,desi,bangla pop","T-Series",0.501,0.587,4,-7.654,0,0.0358,0.638,0.0000471,0.327,0.347,81.977,4
spotify:track:0WNCYgCd33LnBnw22WFuq8,"Bhula Dena","Aashiqui 2","Mustafa Zahid;Jeet Gannguli;Sanjay Masoom",2013-04-06,240723,69,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"bollywood,hindi pop,bangla pop","T-Series",0.519,0.508,4,-6.66,0,0.0295,0.63,0,0.203,0.235,131.728,4
spotify:track:0d7cAnv2jF9H0pqNhovl7f,"Tum Hi Ho (Remix)","Aashiqui 2","Arijit Singh;DJ Shadow Dubai;Dj Javed;Mithoon",2013-04-06,237337,60,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"hindi pop,bollywood,desi,bangla pop","T-Series",0.578,0.679,5,-8.268,0,0.0302,0.0705,0.0658,0.0745,0.608,128.011,4
spotify:track:31phvnfUfwzi0nf3dO814j,"Vele","Student of the Year (Original Motion Picture Soundtrack)","Vishal-Shekhar;Vishal Dadlani;Shekhar Ravjiani",2012-08-31,230546,66,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"bollywood,desi,hindi pop","Sony Music Entertainment India Pvt. Ltd.",0.833,0.754,2,-7.555,1,0.0513,0.0166,0,0.246,0.65,108.001,4
spotify:track:2vPrBucKCfKmafHhSfJ2pt,"Pyaar Hota Kayi Baar Hai (From ""Tu Jhoothi Main Makkaar"")","Pyaar Hota Kayi Baar Hai (From ""Tu Jhoothi Main Makkaar"")","Pritam;Arijit Singh;Amitabh Bhattacharya;Charan",2023-02-10,216270,68,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"bollywood,hindi pop,desi,bangla pop,hindi indie,indian indie","T-Series",0.772,0.767,0,-4.792,1,0.0381,0.138,0,0.557,0.866,122.024,4
spotify:track:52uiJsA4FrtAZlgqxCJwJI,"Milegi Milegi (From ""Stree"")","Milegi Milegi (From ""Stree"")","Mika Singh;Sachin-Jigar",2018-08-02,153744,59,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"bollywood,desi,hindi pop,gujarati pop,gujarati garba","T-Series",0.843,0.892,2,-4.371,1,0.0527,0.0512,0.00000113,0.101,0.655,125.991,4
spotify:track:2pIoyDWZV5OSW0xd6n41xV,"Lutt Putt Gaya","Dunki","Pritam;Arijit Singh;Swanand Kirkire;IP Singh",2023-12-20,222997,58,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"bollywood,hindi pop,desi,bangla pop,bhajan,ghazal","T-Series",0.655,0.803,9,-7.472,1,0.179,0.465,0.0000429,0.0499,0.651,90.973,4
spotify:track:0rk2X5TAhraBC5aCIXK2Rq,"Samjhawan","Samjhawan","Jawad Ahmad;Shaarib Toshi;Arijit Singh;Shreya Ghoshal",2014-06-19,269184,81,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"bollywood,hindi pop,desi,bangla pop,kannada pop,marathi pop","Sony Music Entertainment India Pvt. Ltd.",0.651,0.482,4,-8.666,1,0.0281,0.293,0,0.0811,0.517,106.993,4
spotify:track:5HcBFhFQEtqKrsRkr95XYu,"Sooraj Dooba Hain (From ""Roy"")","Groove With Arijit Singh","Arijit Singh;Aditi Singh Sharma",2019-05-22,264854,57,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"hindi pop,bollywood,desi,bangla pop","T-Series",0.616,0.75,2,-4.629,1,0.0594,0.172,0,0.137,0.434,128.051,4
spotify:track:1qtl3vB0uqciZ94g3S6TO7,"Besharmi Ki Height","Main Tera Hero","Benny Dayal;Shalmali Kholgade",2014-03-03,289353,67,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"bollywood,desi,hindi pop","T-Series",0.708,0.946,7,-4.519,1,0.0434,0.128,0,0.559,0.477,130.99,4
spotify:track:5vGiuYFSGekGLgbxhV1rD5,"Tu Jaane Na","Best of Romance: Atif Aslam","Pritam;Atif Aslam",2023-04-20,341933,63,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"bollywood,hindi pop,desi,sufi,qawwali","Tips Music Limited",0.702,0.86,7,-3.969,1,0.0345,0.361,0.00000133,0.133,0.829,120.042,4
spotify:track:1r4oikmMdZZiGHkPA4hSoe,"Character Dheela","Ready","Pritam;Neeraj Shridhar;Amrita Kak",2011-04-25,226300,71,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"bollywood,hindi pop,desi","T-Series",0.783,0.889,1,-2.691,0,0.0598,0.108,0.0000306,0.333,0.851,111.983,4
spotify:track:1lOe9qE0vR9zwWQAOk6CoO,"Ransom","We Love You Tecca","Lil Tecca",2019-08-30,131240,83,true,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"melodic rap,rap","Republic Records",0.745,0.642,7,-6.257,0,0.287,0.0204,0,0.0658,0.226,179.974,4
spotify:track:5yUxKeTYbocSVfT1BUWJpb,"Machayenge","Machayenge","Emiway Bantai",2019-01-25,152142,52,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"hindi hip hop,desi hip hop","Bantai Studio",0.802,0.62,7,-9.023,0,0.199,0.0172,0,0.0564,0.745,104.985,4
spotify:track:3gnPrVFy7vgmxw6L4UbuBE,"Firse Machayenge","Firse Machayenge","Emiway Bantai",2020-02-14,207428,51,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"hindi hip hop,desi hip hop","Bantai Studio",0.791,0.823,3,-5.065,0,0.204,0.294,0,0.0645,0.832,99.937,4
spotify:track:2alc8VZAzDgdAsL2QMk3hu,"Skechers","Skechers","DripReport",2020-01-12,106000,65,true,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"","Arista Records",0.903,0.327,1,-9.727,1,0.0877,0.26,0.011,0.108,0.274,100.008,4
spotify:track:5hXL3y1dKKs4C9VYkIlRUG,"Ungrateful","Ungrateful","Deji",2017-11-27,108000,26,true,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"","ComedyShortsGamer",0.706,0.914,10,-4.079,0,0.452,0.468,0,0.543,0.708,140.036,4
spotify:track:7Myx7fMLEdkBrkMGK0zhZp,"Tere Pyaar Mein","Tu Jhoothi Main Makkaar","Pritam;Arijit Singh;Amitabh Bhattacharya;Nikhita Gandhi",2023-03-16,266094,47,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"bollywood,hindi pop,desi,bangla pop","T-Series",0.68,0.753,9,-5.492,0,0.0543,0.123,0,0.173,0.413,118.965,4
spotify:track:72vuBPMhwFNlSYpTSf6fVD,"Hass Hass","Hass Hass","Diljit Dosanjh;Sia;Greg Kurstin",2023-10-26,153016,66,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"bhangra,punjabi pop,punjabi hip hop,desi,bollywood","Warner Music India",0.726,0.804,6,-4.775,0,0.078,0.0348,0.00000559,0.361,0.644,90.983,4
spotify:track:7zXcLSiKnMtmrmRQ0DieS9,"Pyaar Hota Kayi Baar Hai","Tu Jhoothi Main Makkaar","Pritam;Arijit Singh;Amitabh Bhattacharya;Charan",2023-03-16,216270,65,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"bollywood,hindi pop,desi,bangla pop,hindi indie,indian indie","T-Series",0.772,0.767,0,-4.792,1,0.0381,0.138,0,0.557,0.866,122.024,4
spotify:track:57XxjBWEg4bU5nnW5WCSBG,"Safar","Safar","Juss;MixSingh",2022-02-07,197142,67,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"punjabi pop","Mix It Up Studio",0.819,0.651,11,-4.683,0,0.0392,0.104,0,0.345,0.729,132.946,4
spotify:track:3UhmuWcFaLS3AO3kI9ynQ2,"Insane","Insane","AP Dhillon;Shinda Kahlon;Gurinder Gill;Gminxr",2021-04-16,206060,68,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"punjabi hip hop,punjabi pop,desi,bhangra,desi hip hop","RUN-UP RECORDS",0.796,0.572,8,-7.03,0,0.0545,0.416,0.0000255,0.0975,0.304,98.967,4
spotify:track:3F3ZuXYFXGM1V6pk3b3zmi,"Kinni Kinni","Ghost","Diljit Dosanjh;thiarajxtt",2023-09-29,213344,68,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"bhangra,punjabi pop,punjabi hip hop,desi,bollywood","DILJIT DOSANJH",0.883,0.525,3,-8.391,0,0.112,0.517,0.00046,0.0734,0.608,97.005,4
spotify:track:2pAP7p17mLPaMiFSSHDMrp,"Suit Suit","Suit Suit (From ""Hindi Medium"")","Guru Randhawa;Arjun;Rajat Nagpal;Intense",2017-04-13,190131,56,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"punjabi pop,bhangra,desi,bollywood,hindi pop,desi pop,indian indie,punjabi hip hop","T-Series",0.767,0.869,2,-3.381,0,0.0908,0.14,0,0.221,0.751,98.208,4
spotify:track:6tkNEWu4xnu4iVSkjVU0Jo,"Jaani Tera Naa","Jaani Tera Naa","Sunanda Sharma",2017-09-13,188638,63,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"bhangra,punjabi pop,desi","Sky Digital",0.776,0.873,8,-3.157,0,0.0463,0.0685,0.000225,0.11,0.844,94.023,4
spotify:track:5OF1g7uUehHvavUx13Yo8L,"Daru Badnaam","Daru Badnaam","Param Singh;Kamal Kahlon;Pratik Studio",2016-12-24,185333,27,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"punjabi pop,bhangra","VIP Records Ltd",0.514,0.676,8,-3.894,0,0.201,0.442,0,0.159,0.845,179.365,4
spotify:track:2OyXAB4fCdPiAKpEJcXOJy,"Charka","Unpredictable","Mukhtar Sahota",2007-05-04,340760,62,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"qawwali,sufi,ghazal,bhangra","Internalmusic",0.382,0.875,11,-2.846,0,0.159,0.466,0,0.249,0.397,96.61,4
spotify:track:2xbvLQBFW7E9232BwMBljb,"Badri Ki Dulhania (Title Track)","Badrinath Ki Dulhania","Dev Negi;Neha Kakkar;Monali Thakur;Ikka;Tanishk Bagchi;Shabbir Ahmed",2017-02-14,206858,66,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"gujarati garba,bollywood,hindi pop,desi,desi pop,bangla pop,desi hip hop,hindi hip hop,bhajan","T-Series",0.759,0.952,2,-2.837,1,0.123,0.105,0,0.0693,0.812,128.039,4
spotify:track:5XeFesFbtLpXzIVDNQP22n,"I Wanna Be Yours","AM","Arctic Monkeys",2013-09-09,183956,92,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"indie,garage rock","Domino Recording Co",0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,4
spotify:track:63mdJr3NMY3wReOkNE6c6W,"People You Know","Rare","Selena Gomez",2020-01-10,194900,75,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"","Interscope Records",0.695,0.62,8,-8.082,0,0.0521,0.0881,0.0000543,0.111,0.619,150.032,4
spotify:track:3Wrjm47oTz2sjIgck11l5e,"Beggin'","Chosen","Måneskin",2017-12-08,211560,86,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"","RCA Records Label",0.714,0.8,11,-4.808,0,0.0504,0.127,0,0.359,0.589,134.002,4
spotify:track:3hRV0jL3vUpRrcy398teAU,"The Night We Met","Strange Trails","Lord Huron",2015-04-06,208211,71,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"","Play It Again Sam",0.448,0.369,9,-9.514,1,0.0452,0.968,0.272,0.638,0.0998,174.097,3
spotify:track:5k38wzpLb15YgncyWdTZE4,"Him & I (with Halsey)","The Beautiful & Damned","G-Eazy;Halsey",2017-12-15,268866,81,true,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"","BPG/RVG/RCA Records",0.589,0.731,2,-6.343,1,0.0868,0.0534,0,0.308,0.191,87.908,4
spotify:track:3wz2vWhYnnBoFmgMkqtzLy,"Daku","Daku","Chani Nattan;Inderpal Moga",2021-01-16,131077,4,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"bhangra,punjabi hip hop,punjabi pop,desi","Kharku Life Records",0.847,0.56,8,-5.855,0,0.066,0.323,0,0.137,0.502,98.061,4
spotify:track:4XTgFBxBHN6var1BzAgE1m,"Jhol","Jhol","Maanu;Annural Khalid",2024-06-14,265817,69,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"indian indie,desi,hindi indie","Giraffe Music",0.485,0.481,7,-8.145,0,0.0852,0.596,0,0.34,0.296,155.368,4
spotify:track:7MpfARGQRFqZxHEWLBjDkx,"Pagol","Pagol","Deep Jandu;Bohemia",2019,219335,62,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"punjabi hip hop,punjabi pop,bhangra,desi hip hop,hindi hip hop","Planet Recordz Ind",0.719,0.498,1,-4.563,0,0.347,0.282,0,0.0999,0.892,169.938,4
spotify:track:0M3u0bKjztsp4GKhsLQDoB,"O Bedardeya","Tu Jhoothi Main Makkaar","Pritam;Arijit Singh;Amitabh Bhattacharya",2023-03-16,313051,54,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"bollywood,hindi pop,desi,bangla pop","T-Series",0.582,0.418,7,-8.701,1,0.0288,0.794,0,0.109,0.243,112.909,4
spotify:track:7KQdgW7QzNd9oPoCzjCU76,"Bandana","Bandana","Shubh",2024-03-29,154666,68,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"punjabi hip hop,punjabi pop,desi hip hop,hindi hip hop,desi","Shubh",0.716,0.718,6,-5.348,0,0.148,0.0452,0,0.192,0.91,89.906,4
spotify:track:4BiPsAV070dg3eLSVf727A,"Ye Ishq Hai","Jab We Met","Pritam;Shreya Ghoshal;Irshad Kamil",2007-09-21,280974,69,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"bollywood,hindi pop,desi,kannada pop,marathi pop,bangla pop","T-Series",0.823,0.638,5,-7.126,0,0.159,0.434,0.00000209,0.255,0.882,118.045,4
spotify:track:5FLgOuLoVwwUUF7IL36Lux,"Apna Time Aayega","Gully Boy (Original Motion Picture Soundtrack)","DIVINE;Ranveer Singh;Dub Sharma",2019-01-24,140463,57,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"hindi hip hop,desi hip hop,punjabi hip hop,punjabi pop,bollywood,desi,hindi pop","Zee Music Company",0.766,0.618,11,-8.552,0,0.124,0.0187,0.000115,0.181,0.514,95.055,4
spotify:track:4rVMWHx2jvhvh0BJvYf81K,"Main Wahi Hoon","Main Wahi Hoon","Raftaar;Karma",2019-05-16,170376,22,false,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"desi hip hop,hindi hip hop,desi pop,hardcore hip hop","Zee Music Company",0.804,0.933,1,-3.909,1,0.248,0.224,0.00000917,0.136,0.858,92.986,4
spotify:track:2FcVvA6ltdOyvP4jUgOqfa,"Samajh mein aaya kya?","Samajh mein aaya kya?","Emiway Bantai",2018-10-13,273230,43,true,31d6qlakaopgb45appcbvby3loqa,2025-05-29T13:43:26Z,"hindi hip hop,desi hip hop","Bantai Studio",0.58,0.452,0,-12.446,1,0.335,0.443,0,0.347,0.588,103.057,4
